Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/11/25, 18:18:32, -47.082676, 169.528809, 6.97,  0.00, 77, 0, 95.06, 1
2013/11/25, 18:24:34, -47.077129, 169.533829, -16.57,  62532.00, 312, 0, 724.52, 1
2013/11/25, 18:30:33, -47.095310, 169.535400, 3.84,  25668.00, 261, 0, 2025.13, 1
2013/11/25, 18:36:30, -47.096817, 169.508362, 6.80,  58536.00, 263, 0, 2053.58, 1
2013/11/25, 18:42:26, -47.113068, 169.500610, -13.38,  45828.00, 225, 0, 1899.89, 
2013/11/25, 18:48:22, -47.126442, 169.493698, -26.70,  37080.00, 209, 0, 1576.40, 1
2013/11/25, 18:54:18, -47.127113, 169.465851, -22.78,  11304.00, 312, 0, 2108.08, 1
2013/11/25, 19:00:16, -47.118111, 169.427979, 3.50,  2124.00, 312, 0, 3035.22, 1
2013/11/25, 19:06:25, -47.106892, 169.406525, -73.76,  5184.00, 64, 0, 2047.46, 1
2013/11/25, 19:13:03, -47.107414, 169.406937, 13.35,  4140.00, 99, 0, 65.89, 1
2013/11/25, 19:19:46, -47.105492, 169.410446, 10.65,  0.00, 74, 0, 340.89, 
2013/11/25, 19:25:47, -47.104702, 169.411636, 9.72,  5688.00, 45, 0, 125.81, 1
2013/11/25, 19:31:47, -47.105221, 169.414139, 9.57,  3348.00, 84, 0, 198.04, 1
2013/11/25, 19:37:46, -47.105125, 169.415726, 27.96,  1548.00, 111, 0, 120.59, 
2013/11/25, 19:43:45, -47.104832, 169.417542, 36.04,  1764.00, 162, 0, 141.25, 
2013/11/25, 19:49:45, -47.105015, 169.419449, 43.32,  3312.00, 5, 0, 145.76, 
2013/11/25, 19:55:44, -47.104656, 169.420776, 2.85,  6012.00, 47, 0, 108.08, 1
2013/11/25, 20:01:47, -47.104523, 169.422577, 15.15,  0.00, 12, 0, 137.11, 
2013/11/25, 20:07:47, -47.100967, 169.410995, 14.29,  51876.00, 309, 0, 961.68, 1
2013/11/25, 20:13:46, -47.084526, 169.374359, 21.57,  35820.00, 260, 0, 3321.78, 1
2013/11/25, 20:19:44, -47.089954, 169.356476, 13.21,  58860.00, 98, 0, 1482.38, 1
2013/11/25, 20:25:42, -47.092396, 169.354523, 12.65,  0.00, 290, 0, 309.18, 1
2013/11/25, 20:31:39, -47.091995, 169.356461, 43.85,  1908.00, 75, 0, 153.34, 1
2013/11/25, 20:37:38, -47.092503, 169.357162, 13.51,  0.00, 186, 0, 77.51, 1
2013/11/25, 20:43:37, -47.092674, 169.358856, 15.30,  0.00, 72, 0, 129.64, 
2013/11/25, 20:49:37, -47.091797, 169.361130, 12.48,  4932.00, 34, 0, 197.85, 
2013/11/25, 20:55:37, -47.091511, 169.362854, 2.56,  0.00, 56, 0, 134.33, 
2013/11/25, 21:01:39, -47.091213, 169.364731, 7.58,  0.00, 216, 0, 145.91, 
2013/11/25, 21:07:40, -47.090977, 169.366394, 2.82,  0.00, 186, 0, 128.60, 
2013/11/25, 21:13:41, -47.090656, 169.368225, 6.10,  0.00, 91, 0, 143.14, 
2013/11/25, 21:19:43, -47.090332, 169.370026, 4.41,  1800.00, 68, 0, 141.03, 
2013/11/25, 21:25:45, -47.090160, 169.371979, -0.78,  0.00, 28, 0, 149.09, 
2013/11/25, 21:31:47, -47.089859, 169.373688, 0.90,  0.00, 196, 0, 133.64, 
2013/11/25, 21:37:49, -47.089436, 169.375626, 16.28,  11556.00, 20, 0, 154.08, 
2013/11/25, 21:43:51, -47.089046, 169.377319, 3.14,  1008.00, 200, 0, 135.31, 
2013/11/25, 21:49:53, -47.088726, 169.378723, -2.74,  5112.00, 52, 0, 112.09, 
2013/11/25, 21:55:55, -47.088528, 169.380203, -0.23,  0.00, 95, 0, 114.19, 
2013/11/25, 22:02:34, -47.088268, 169.382568, 2.00,  1908.00, 53, 0, 181.37, 1
2013/11/25, 22:08:36, -47.087299, 169.384216, -2.98,  1512.00, 245, 0, 164.86, 1
2013/11/25, 22:14:38, -47.087025, 169.386841, -11.04,  1692.00, 59, 0, 201.06, 
2013/11/25, 22:20:40, -47.086723, 169.389175, -12.83,  2484.00, 173, 0, 179.87, 1
2013/11/25, 22:26:42, -47.086098, 169.391617, 2.57,  4788.00, 61, 0, 197.52, 
2013/11/25, 22:32:44, -47.085007, 169.393829, 3.52,  2916.00, 19, 0, 206.80, 
2013/11/25, 22:38:46, -47.084133, 169.396042, 5.56,  5868.00, 47, 0, 193.70, 1
2013/11/25, 22:44:48, -47.083931, 169.397629, 0.72,  1188.00, 77, 0, 122.24, 1
2013/11/25, 22:50:50, -47.083012, 169.399582, -5.67,  468.00, 358, 0, 179.75, 
2013/11/25, 22:56:53, -47.082478, 169.401260, -41.06,  1692.00, 258, 0, 140.24, 1
2013/11/25, 23:03:00, -47.081104, 169.403198, -0.56,  2088.00, 62, 0, 211.84, 
2013/11/25, 23:09:03, -47.080315, 169.404816, -0.84,  6300.00, 53, 0, 150.69, 1
2013/11/25, 23:15:06, -47.079334, 169.406174, -3.94,  9540.00, 234, 0, 149.91, 
2013/11/25, 23:21:08, -47.078270, 169.407150, -0.82,  2664.00, 295, 0, 139.50, 
2013/11/25, 23:27:10, -47.077061, 169.408691, 0.47,  3276.00, 105, 0, 178.02, 
2013/11/25, 23:33:12, -47.076248, 169.409668, 2.01,  7344.00, 228, 0, 116.82, 1
2013/11/25, 23:39:14, -47.075703, 169.411118, 3.56,  360.00, 323, 0, 125.42, 
2013/11/25, 23:45:16, -47.074562, 169.412888, -22.31,  1764.00, 131, 0, 184.56, 1
2013/11/25, 23:51:18, -47.073944, 169.412704, 22.92,  4284.00, 33, 0, 70.12, 1
2013/11/25, 23:57:21, -47.072598, 169.413742, 6.48,  5580.00, 44, 0, 169.06, 1
2013/11/26, 00:03:29, -47.071552, 169.414154, 8.11,  0.00, 56, 0, 120.42, 
2013/11/26, 00:09:36, -47.069256, 169.417236, 8.70,  5004.00, 35, 0, 345.92, 1
2013/11/26, 00:15:41, -47.068417, 169.419235, 9.19,  0.00, 88, 0, 177.83, 1
2013/11/26, 00:21:43, -47.067162, 169.421082, 36.03,  0.00, 22, 0, 197.59, 
2013/11/26, 00:27:45, -47.066486, 169.421753, 12.14,  0.00, 243, 0, 90.74, 
2013/11/26, 00:33:49, -47.066017, 169.421783, 11.67,  0.00, 85, 0, 52.20, 
2013/11/26, 00:40:20, -47.065044, 169.421875, 8.30,  1008.00, 294, 0, 108.42, 1
2013/11/26, 00:46:21, -47.063728, 169.422333, 9.87,  8244.00, 48, 0, 150.39, 1
2013/11/26, 00:52:29, -47.062943, 169.422272, -0.01,  1620.00, 242, 0, 87.41, 
2013/11/26, 00:59:02, -47.061577, 169.421661, 14.08,  1224.00, 225, 0, 158.79, 
2013/11/26, 01:05:23, -47.060413, 169.420929, -24.16,  11412.00, 231, 0, 140.81, 1
2013/11/26, 01:10:27, -47.059231, 169.420898, 18.85,  2016.00, 324, 0, 131.45, 
2013/11/26, 01:15:35, -47.058281, 169.420792, 74.96,  2844.00, 319, 0, 105.94, 1
2013/11/26, 01:20:44, -47.057407, 169.419968, -6.09,  1296.00, 161, 0, 115.50, 
2013/11/26, 01:25:53, -47.056393, 169.419662, 20.88,  4968.00, 22, 0, 115.11, 
2013/11/26, 01:30:59, -47.055489, 169.419052, 14.07,  1980.00, 347, 0, 110.63, 1
2013/11/26, 01:36:07, -47.054642, 169.418228, 7.37,  2592.00, 304, 0, 112.99, 
2013/11/26, 01:41:17, -47.053734, 169.417480, 5.39,  0.00, 298, 0, 115.78, 
2013/11/26, 01:46:25, -47.052761, 169.416473, -18.36,  2736.00, 250, 0, 132.38, 1
2013/11/26, 01:51:30, -47.051708, 169.416046, 5.41,  0.00, 336, 0, 121.47, 
2013/11/26, 01:56:35, -47.050819, 169.415955, -15.61,  0.00, 266, 0, 99.09, 
2013/11/26, 02:02:12, -47.050388, 169.415665, -2.56,  2484.00, 238, 0, 52.72, 
2013/11/26, 02:08:13, -47.049980, 169.415466, -9.62,  4392.00, 217, 0, 47.81, 1
2013/11/26, 02:14:15, -47.049351, 169.413696, 12.92,  0.00, 237, 0, 151.25, 
2013/11/26, 02:20:21, -47.048145, 169.412979, 6.25,  5220.00, 266, 0, 144.69, 1
2013/11/26, 02:26:23, -47.046997, 169.412445, 13.69,  6732.00, 267, 0, 133.91, 
2013/11/26, 02:32:27, -47.045864, 169.411789, 28.44,  4896.00, 263, 0, 135.43, 1
2013/11/26, 02:38:33, -47.044914, 169.410034, 2.51,  540.00, 8, 0, 169.83, 1
2013/11/26, 02:44:41, -47.043865, 169.409241, 16.51,  0.00, 26, 0, 131.21, 
2013/11/26, 02:50:47, -47.042889, 169.407639, 2.76,  0.00, 311, 0, 162.83, 
2013/11/26, 02:56:55, -47.041698, 169.406708, 7.03,  0.00, 13, 0, 150.05, 
2013/11/26, 03:03:28, -47.040279, 169.405426, 1.50,  4932.00, 263, 0, 185.29, 1
2013/11/26, 03:08:34, -47.039192, 169.404709, 9.64,  0.00, 116, 0, 132.52, 
2013/11/26, 03:13:40, -47.038033, 169.404007, 8.17,  4968.00, 4, 0, 139.42, 
2013/11/26, 03:18:43, -47.037022, 169.402939, 4.06,  0.00, 329, 0, 138.52, 1
2013/11/26, 03:23:49, -47.036095, 169.401764, 2.89,  0.00, 250, 0, 136.21, 
2013/11/26, 03:28:50, -47.025848, 169.411942, 7.91,  45972.00, 34, 0, 1375.98, 1
2013/11/26, 03:33:58, -47.027245, 169.388626, 6.26,  29952.00, 86, 0, 1774.10, 1
2013/11/26, 03:39:07, -47.034683, 169.351746, 8.80,  50544.00, 224, 0, 2914.96, 1
2013/11/26, 03:44:34, -47.046597, 169.344452, 11.28,  44244.00, 220, 0, 1435.45, 1
2013/11/26, 03:49:35, -47.060043, 169.326523, 1.71,  39348.00, 84, 0, 2019.99, 1
2013/11/26, 03:54:35, -47.061737, 169.356186, 2.14,  38520.00, 99, 0, 2254.80, 1
2013/11/26, 03:59:46, -47.052841, 169.396957, 11.87,  47088.00, 73, 0, 3243.08, 1
2013/11/26, 04:06:27, -47.032288, 169.438812, 9.13,  29916.00, 82, 0, 3909.17, 1
2013/11/26, 04:13:28, -47.030994, 169.438461, 9.29,  26784.00, 124, 0, 146.32, 1
2013/11/26, 04:19:23, -47.029724, 169.436539, 12.26,  33696.00, 191, 0, 202.89, 1
2013/11/26, 04:25:19, -47.029392, 169.433578, -11.46,  4284.00, 279, 0, 227.44, 1
2013/11/26, 04:31:15, -47.031284, 169.444778, 2.53,  60300.00, 67, 0, 874.55, 1
2013/11/26, 04:37:12, -47.015301, 169.438934, 2.59,  34776.00, 113, 0, 1831.61, 1
2013/11/26, 04:43:08, -47.026085, 169.431152, 4.48,  2052.00, 241, 0, 1336.38, 1
2013/11/26, 04:49:03, -47.031956, 169.420670, 10.86,  1908.00, 151, 0, 1028.28, 1
2013/11/26, 04:54:58, -47.035542, 169.411057, 10.10,  35892.00, 105, 0, 830.52, 1
2013/11/26, 05:00:55, -47.028801, 169.412064, 1.48,  61056.00, 76, 0, 753.44, 1
2013/11/26, 05:06:50, -47.012238, 169.430923, 16.79,  63216.00, 16, 0, 2331.47, 1
2013/11/26, 05:12:45, -46.987392, 169.472351, 6.84,  17856.00, 121, 0, 4183.66, 1
2013/11/26, 05:18:41, -46.987148, 169.475296, 7.49,  25020.00, 100, 0, 225.03, 1
2013/11/26, 05:24:36, -46.995659, 169.512009, 2.82,  63900.00, 76, 0, 2941.00, 1
2013/11/26, 05:30:31, -47.014095, 169.519531, 12.81,  39564.00, 157, 0, 2127.86, 1
2013/11/26, 05:36:26, -47.031944, 169.524597, 5.24,  43884.00, 206, 0, 2021.53, 1
2013/11/26, 05:42:21, -47.051731, 169.524612, 6.18,  64404.00, 320, 0, 2200.21, 1
2013/11/26, 05:48:16, -47.066082, 169.507736, 4.17,  13248.00, 166, 0, 2044.67, 1
2013/11/26, 05:54:13, -47.066597, 169.453522, 188.34,  42264.00, 223, 0, 4106.60, 1
2013/11/26, 06:00:34, -47.073601, 169.407867, 2.34,  50472.00, 250, 0, 3544.32, 1
2013/11/26, 06:06:30, -47.075531, 169.360809, 8.98,  45540.00, 237, 0, 3570.10, 
2013/11/26, 06:12:25, -47.077362, 169.305542, 24.65,  63864.00, 285, 0, 4190.11, 1
2013/11/26, 06:18:28, -47.090183, 169.271332, -33.72,  54540.00, 238, 0, 2956.64, 1
2013/11/26, 06:24:58, -47.108490, 169.240189, 0.41,  33696.00, 119, 0, 3114.62, 1
2013/11/26, 06:31:15, -47.127205, 169.213943, 0.74,  32508.00, 152, 0, 2876.57, 1
2013/11/26, 06:37:11, -47.142334, 169.231903, 7.15,  45144.00, 87, 0, 2162.33, 1
2013/11/26, 06:43:08, -47.161549, 169.242676, -0.72,  52092.00, 200, 0, 2286.65, 1
2013/11/26, 06:49:05, -47.178978, 169.272247, 0.82,  53460.00, 65, 0, 2958.50, 1
2013/11/26, 06:55:02, -47.197140, 169.296112, 5.75,  61164.00, 110, 0, 2707.54, 1
2013/11/26, 07:00:45, -47.215096, 169.323227, -1.83,  66132.00, 16, 0, 2860.43, 1
2013/11/26, 07:05:47, -47.217880, 169.324432, -1.15,  2628.00, 267, 0, 322.67, 
2013/11/26, 07:10:50, -47.217815, 169.324142, 1.60,  0.00, 228, 0, 23.06, 1
2013/11/26, 07:15:53, -47.219112, 169.327560, -3.41,  44172.00, 204, 0, 295.70, 1
2013/11/26, 07:20:56, -47.239361, 169.330933, 42.25,  37512.00, 215, 0, 2265.95, 1
2013/11/26, 07:25:58, -47.244057, 169.296997, -2.66,  53928.00, 56, 0, 2614.54, 1
2013/11/26, 07:31:02, -47.246571, 169.290955, -4.03,  1476.00, 189, 0, 534.94, 
2013/11/26, 07:36:28, -47.246563, 169.290680, -6.96,  4284.00, 106, 0, 20.78, 1
2013/11/26, 07:41:55, -47.246708, 169.290604, -7.52,  1620.00, 1, 0, 17.11, 
2013/11/26, 07:47:22, -47.246773, 169.290695, -7.79,  3384.00, 262, 0, 9.97, 
2013/11/26, 07:53:46, -47.245953, 169.289459, -7.80,  1116.00, 217, 0, 130.45, 
2013/11/26, 08:01:32, -47.246056, 169.290588, 2.89,  5292.00, 172, 0, 85.99, 
2013/11/26, 08:10:15, -47.246353, 169.290451, 1.56,  4068.00, 323, 0, 34.61, 
2013/11/26, 08:16:17, -47.256504, 169.274734, -1.99,  73512.00, 290, 0, 1637.47, 1
2013/11/26, 08:22:15, -47.279148, 169.261124, 10.97,  48096.00, 192, 0, 2719.26, 1
2013/11/26, 08:28:13, -47.292122, 169.222885, 7.43,  69156.00, 303, 0, 3224.97, 1
2013/11/26, 08:34:12, -47.310524, 169.196213, 15.36,  51876.00, 269, 0, 2869.15, 1
2013/11/26, 08:40:10, -47.338783, 169.204178, 6.60,  48096.00, 125, 0, 3199.09, 1
2013/11/26, 08:46:09, -47.341068, 169.203171, 8.42,  648.00, 20, 0, 265.17, 1
2013/11/26, 08:52:10, -47.339870, 169.203476, 5.77,  1332.00, 331, 0, 135.18, 
2013/11/26, 08:58:12, -47.338825, 169.203964, -6.19,  4212.00, 270, 0, 121.88, 1
2013/11/26, 09:04:03, -47.338280, 169.203949, -0.01,  0.00, 254, 0, 60.61, 
2013/11/26, 09:10:08, -47.337860, 169.204071, 6.39,  2304.00, 231, 0, 47.60, 
2013/11/26, 09:16:15, -47.337395, 169.203918, -0.10,  1440.00, 301, 0, 52.98, 1
2013/11/26, 09:22:23, -47.337372, 169.203537, 4.62,  0.00, 204, 0, 28.82, 
2013/11/26, 09:28:29, -47.336723, 169.203476, 7.02,  0.00, 38, 0, 72.31, 
2013/11/26, 09:34:36, -47.336014, 169.203552, 12.27,  0.00, 301, 0, 79.04, 
2013/11/26, 09:40:41, -47.335545, 169.203278, 35.09,  0.00, 164, 0, 56.09, 
2013/11/26, 09:46:57, -47.335506, 169.202484, -6.70,  10836.00, 234, 0, 59.99, 1
2013/11/26, 09:53:03, -47.335384, 169.201706, 1.57,  0.00, 315, 0, 60.18, 1
2013/11/26, 09:59:14, -47.335453, 169.200562, -0.24,  0.00, 76, 0, 86.55, 
2013/11/26, 10:05:11, -47.340008, 169.203018, 1.37,  72720.00, 216, 0, 539.25, 1
2013/11/26, 10:10:56, -47.361404, 169.189270, 3.11,  38700.00, 137, 0, 2594.79, 1
2013/11/26, 10:17:13, -47.383675, 169.177032, 6.13,  58932.00, 209, 0, 2642.34, 1
2013/11/26, 10:23:03, -47.408760, 169.177414, -3.30,  64656.00, 240, 0, 2789.47, 1
2013/11/26, 10:29:04, -47.424545, 169.171112, 7.85,  70848.00, 298, 0, 1818.13, 1
2013/11/26, 10:35:07, -47.439037, 169.177444, 5.85,  72108.00, 281, 0, 1680.35, 1
2013/11/26, 10:40:50, -47.440414, 169.142288, 9.27,  54072.00, 219, 0, 2648.46, 1
2013/11/26, 10:46:33, -47.457478, 169.138138, 10.46,  50940.00, 359, 0, 1922.92, 1
2013/11/26, 10:52:17, -47.420647, 169.128067, 6.57,  60372.00, 312, 0, 4164.87, 1
2013/11/26, 10:58:01, -47.389442, 169.085785, 9.04,  60048.00, 210, 0, 4708.00, 1
2013/11/26, 11:04:04, -47.398300, 169.063583, 20.59,  39384.00, 117, 0, 1939.89, 1
2013/11/26, 11:10:06, -47.416443, 169.072571, 21.45,  32112.00, 114, 0, 2127.78, 1
2013/11/26, 11:16:08, -47.393608, 169.113144, 9.86,  55368.00, 264, 0, 3971.24, 1
2013/11/26, 11:22:12, -47.394028, 169.113861, 12.42,  0.00, 318, 0, 71.37, 1
2013/11/26, 11:28:16, -47.393147, 169.114059, 15.07,  41076.00, 197, 0, 99.09, 
2013/11/26, 11:34:20, -47.392761, 169.114517, 10.18,  0.00, 295, 0, 55.05, 1
2013/11/26, 11:40:26, -47.391140, 169.113602, 17.00,  0.00, 312, 0, 192.96, 
2013/11/26, 11:46:33, -47.390923, 169.114059, 7.70,  0.00, 234, 0, 42.02, 
2013/11/26, 11:52:41, -47.389912, 169.113159, 12.51,  3132.00, 312, 0, 131.26, 
2013/11/26, 11:58:51, -47.388313, 169.112442, 3.49,  0.00, 22, 0, 185.81, 
2013/11/26, 12:05:05, -47.387566, 169.112183, 8.77,  0.00, 300, 0, 85.32, 
2013/11/26, 12:10:17, -47.386791, 169.111923, 0.88,  2448.00, 345, 0, 88.37, 
2013/11/26, 12:15:29, -47.385876, 169.111633, 18.93,  0.00, 240, 0, 104.06, 1
2013/11/26, 12:20:40, -47.385880, 169.111008, 0.68,  0.00, 337, 0, 47.06, 
2013/11/26, 12:25:56, -47.385059, 169.110001, 0.51,  0.00, 32, 0, 118.67, 
2013/11/26, 12:31:03, -47.382702, 169.113770, 13.80,  46188.00, 190, 0, 386.28, 
2013/11/26, 12:36:08, -47.384743, 169.109283, -2.49,  0.00, 50, 0, 406.97, 
2013/11/26, 12:41:13, -47.388969, 169.116257, 11.41,  40464.00, 156, 0, 704.61, 1
2013/11/26, 12:46:16, -47.401237, 169.123764, 5.99,  0.00, 236, 0, 1476.54, 1
2013/11/26, 12:51:20, -47.400589, 169.122787, -5.67,  0.00, 357, 0, 102.95, 
2013/11/26, 12:56:25, -47.400097, 169.120834, 29.38,  0.00, 318, 0, 156.84, 
2013/11/26, 13:02:07, -47.400326, 169.120193, 6.77,  1620.00, 348, 0, 54.55, 
2013/11/26, 13:08:12, -47.399551, 169.118729, 14.74,  4140.00, 289, 0, 139.88, 
2013/11/26, 13:14:22, -47.399025, 169.117203, -5.84,  1836.00, 54, 0, 128.89, 1
2013/11/26, 13:20:32, -47.399487, 169.115768, 10.52,  2340.00, 272, 0, 119.60, 1
2013/11/26, 13:26:42, -47.399345, 169.113617, -1.89,  3348.00, 293, 0, 162.67, 
2013/11/26, 13:32:51, -47.399418, 169.111694, 3.85,  0.00, 248, 0, 144.96, 1
2013/11/26, 13:39:02, -47.399479, 169.109375, 5.69,  0.00, 282, 0, 174.67, 
2013/11/26, 13:45:12, -47.399544, 169.107788, 4.95,  0.00, 252, 0, 119.67, 
2013/11/26, 13:51:22, -47.400311, 169.105072, 19.04,  0.00, 249, 0, 221.50, 
2013/11/26, 13:57:32, -47.401012, 169.103226, 19.67,  0.00, 42, 0, 159.31, 
2013/11/26, 14:04:04, -47.401691, 169.101227, 10.80,  1656.00, 285, 0, 168.33, 
2013/11/26, 14:09:57, -47.402397, 169.098785, 2.07,  3312.00, 327, 0, 199.85, 
2013/11/26, 14:15:52, -47.402790, 169.096542, 5.94,  2016.00, 281, 0, 174.38, 
2013/11/26, 14:21:47, -47.403225, 169.095001, 8.30,  8064.00, 229, 0, 125.66, 
2013/11/26, 14:27:44, -47.403805, 169.093079, 2.97,  1620.00, 281, 0, 158.38, 1
2013/11/26, 14:33:41, -47.403812, 169.090927, 4.40,  2376.00, 308, 0, 161.96, 1
2013/11/26, 14:39:38, -47.403481, 169.089203, 0.33,  1620.00, 225, 0, 134.87, 
2013/11/26, 14:45:35, -47.402859, 169.088211, -10.50,  3600.00, 18, 0, 101.77, 1
2013/11/26, 14:51:32, -47.401424, 169.087204, 16.77,  1548.00, 301, 0, 176.65, 1
2013/11/26, 14:57:28, -47.400791, 169.084030, 6.62,  3528.00, 287, 0, 249.04, 
2013/11/26, 15:03:23, -47.399933, 169.081772, -3.41,  3312.00, 341, 0, 194.90, 
2013/11/26, 15:09:11, -47.399189, 169.079498, 5.68,  2592.00, 222, 0, 190.10, 
2013/11/26, 15:15:02, -47.398651, 169.077515, 0.49,  0.00, 320, 0, 160.80, 1
2013/11/26, 15:20:48, -47.398514, 169.075089, 5.13,  0.00, 228, 0, 183.23, 
2013/11/26, 15:26:33, -47.398224, 169.074539, -1.81,  900.00, 177, 0, 52.47, 1
2013/11/26, 15:32:19, -47.398758, 169.072739, -0.40,  0.00, 234, 0, 147.92, 
2013/11/26, 15:38:04, -47.399063, 169.071381, 31.64,  4176.00, 216, 0, 107.69, 1
2013/11/26, 15:43:49, -47.399033, 169.069916, 1.01,  2484.00, 17, 0, 110.32, 
2013/11/26, 15:49:34, -47.398830, 169.067795, -33.66,  792.00, 117, 0, 161.23, 
2013/11/26, 15:55:18, -47.398663, 169.067245, 21.91,  2016.00, 49, 0, 45.37, 1
2013/11/26, 16:01:10, -47.399342, 169.066147, 7.04,  0.00, 253, 0, 111.94, 
2013/11/26, 16:07:11, -47.399979, 169.065125, 14.23,  0.00, 130, 0, 104.57, 
2013/11/26, 16:13:03, -47.400303, 169.064194, 1.60,  1728.00, 208, 0, 78.79, 
2013/11/26, 16:18:57, -47.400475, 169.063080, -5.84,  0.00, 69, 0, 86.00, 
2013/11/26, 16:24:50, -47.400776, 169.061920, 6.98,  0.00, 192, 0, 93.50, 
2013/11/26, 16:30:38, -47.399448, 169.067368, 8.86,  32904.00, 130, 0, 435.82, 1
2013/11/26, 16:36:51, -47.396832, 169.065460, 8.29,  864.00, 32, 0, 324.41, 1
2013/11/26, 16:42:32, -47.397610, 169.064209, 0.14,  2988.00, 17, 0, 127.87, 1
2013/11/26, 16:48:13, -47.394314, 169.067078, 6.11,  61416.00, 226, 0, 425.39, 
2013/11/26, 16:53:54, -47.396145, 169.065262, -0.96,  648.00, 289, 0, 245.23, 
2013/11/26, 16:59:35, -47.396595, 169.064178, 4.38,  6012.00, 195, 0, 95.71, 
2013/11/26, 17:04:52, -47.397533, 169.062820, 9.10,  4968.00, 228, 0, 146.04, 
2013/11/26, 17:09:56, -47.397869, 169.061615, 13.64,  37368.00, 98, 0, 98.09, 1
2013/11/26, 17:14:57, -47.397602, 169.042633, 17.28,  43920.00, 227, 0, 1429.05, 1
2013/11/26, 17:19:57, -47.411762, 169.025146, 13.02,  68472.00, 269, 0, 2052.09, 1
2013/11/26, 17:24:56, -47.412746, 169.009888, 20.80,  2808.00, 162, 0, 1153.33, 
2013/11/26, 17:29:57, -47.413029, 169.009842, 8.24,  3348.00, 280, 0, 31.66, 1
2013/11/26, 17:34:59, -47.412449, 169.008530, 3.25,  4500.00, 252, 0, 117.92, 
2013/11/26, 17:40:02, -47.412361, 169.008209, 7.30,  1080.00, 71, 0, 26.06, 1
2013/11/26, 17:45:06, -47.412701, 169.007996, 15.42,  2088.00, 143, 0, 41.06, 
2013/11/26, 17:50:11, -47.413284, 169.007568, -6.28,  3924.00, 263, 0, 72.39, 1
2013/11/26, 17:55:15, -47.413429, 169.008057, -0.41,  2232.00, 254, 0, 40.17, 1
2013/11/26, 18:00:42, -47.413494, 169.008408, 9.42,  3312.00, 303, 0, 27.38, 
2013/11/26, 18:06:42, -47.413666, 169.008163, 5.74,  2952.00, 177, 0, 26.56, 
2013/11/26, 18:12:41, -47.414982, 169.008118, 7.39,  2340.00, 262, 0, 146.37, 
2013/11/26, 18:18:39, -47.414906, 169.008148, 7.49,  1188.00, 127, 0, 8.75, 1
2013/11/26, 18:24:37, -47.415100, 169.008774, 14.37,  1800.00, 97, 0, 51.81, 
2013/11/26, 18:30:37, -47.415459, 169.009430, -90.28,  0.00, 55, 0, 63.48, 
2013/11/26, 18:36:38, -47.415665, 169.009750, -107.16,  0.00, 70, 0, 33.23, 
2013/11/26, 18:42:38, -47.415775, 169.010101, -54.46,  1512.00, 237, 0, 29.11, 
2013/11/26, 18:48:44, -47.415535, 169.009659, 9.37,  2772.00, 53, 0, 42.64, 1
2013/11/26, 18:55:05, -47.414738, 169.010483, -41.82,  0.00, 338, 0, 108.16, 1
2013/11/26, 19:01:33, -47.413933, 169.010208, 10.96,  1584.00, 250, 0, 91.87, 1
2013/11/26, 19:07:36, -47.413532, 169.010834, 16.56,  0.00, 344, 0, 64.86, 
2013/11/26, 19:13:38, -47.413071, 169.010971, 13.16,  0.00, 53, 0, 52.29, 
2013/11/26, 19:19:40, -47.412563, 169.010925, 19.62,  0.00, 78, 0, 56.59, 
2013/11/26, 19:25:42, -47.411400, 169.012589, 14.19,  5364.00, 41, 0, 180.01, 1
2013/11/26, 19:31:49, -47.411194, 169.013748, 15.11,  0.00, 180, 0, 90.17, 1
2013/11/26, 19:37:50, -47.411396, 169.013977, -0.10,  0.00, 99, 0, 28.31, 
2013/11/26, 19:43:51, -47.410740, 169.014435, 15.49,  0.00, 92, 0, 80.68, 
2013/11/26, 19:49:53, -47.410557, 169.015381, -0.03,  0.00, 69, 0, 74.04, 
2013/11/26, 19:55:54, -47.409206, 169.016098, 7.91,  0.00, 298, 0, 159.62, 
2013/11/26, 20:01:56, -47.409092, 169.017929, 45.03,  0.00, 215, 0, 138.37, 
2013/11/26, 20:08:00, -47.408627, 169.017258, -3.47,  0.00, 92, 0, 72.27, 
2013/11/26, 20:14:00, -47.408104, 169.017044, -0.81,  7020.00, 6, 0, 60.34, 1
2013/11/26, 20:20:00, -47.407860, 169.017838, 11.25,  0.00, 250, 0, 65.62, 
2013/11/26, 20:26:32, -47.407791, 169.018417, 12.00,  2088.00, 101, 0, 44.24, 
2013/11/26, 20:32:31, -47.407658, 169.019699, 4.86,  2376.00, 309, 0, 97.60, 
2013/11/26, 20:38:29, -47.407253, 169.020737, 7.92,  1872.00, 62, 0, 90.17, 1
2013/11/26, 20:44:27, -47.407143, 169.020844, 11.76,  1296.00, 35, 0, 14.64, 
2013/11/26, 20:50:25, -47.406765, 169.020737, -7.98,  11016.00, 212, 0, 42.80, 
2013/11/26, 20:56:23, -47.405910, 169.021164, 9.55,  1944.00, 315, 0, 100.36, 1
2013/11/26, 21:02:25, -47.404591, 169.022293, 37.54,  3528.00, 6, 0, 169.50, 1
2013/11/26, 21:08:23, -47.404652, 169.022751, 41.74,  4032.00, 321, 0, 35.13, 
2013/11/26, 21:14:21, -47.404442, 169.022842, 10.28,  1512.00, 282, 0, 24.33, 
